"2010.0","5.0","1.0","29.674752892388895"
"2010.0","6.0","1.0","47.00904788071428"
"2010.0","7.0","1.0","35.97010309068965"
"2010.0","8.0","1.0","30.910622283225806"
"2010.0","9.0","1.0","26.52070235896551"
"2010.0","10.0","1.0","20.206073533709677"
"2010.0","11.0","1.0","36.88364433615856"
"2010.0","12.0","1.0","36.68211441646131"
"2011.0","1.0","1.0","36.28425817149882"
"2011.0","2.0","1.0","36.66842181220049"
"2011.0","3.0","1.0","36.93172325887593"
"2011.0","4.0","1.0","37.43901531102769"
"2011.0","5.0","1.0","38.39460392952139"
"2011.0","6.0","1.0","40.1430351913358"
"2011.0","7.0","1.0","41.794475600563224"
"2011.0","8.0","1.0","41.776091102947426"
"2011.0","9.0","1.0","40.77983571585501"
"2011.0","10.0","1.0","39.263484392232996"
"2011.0","11.0","1.0","38.11756109348878"
"2011.0","12.0","1.0","37.95430137475406"
"2012.0","1.0","1.0","37.37020058655709"
"2012.0","2.0","1.0","36.34881013854197"
"2012.0","3.0","1.0","35.6565701312229"
"2012.0","4.0","1.0","35.425636880935876"
"2012.0","5.0","1.0","35.1269277091126"
"2012.0","6.0","1.0","33.69225354302153"
"2012.0","7.0","1.0","31.349271838979533"
"2012.0","8.0","1.0","30.242024364373496"
"2012.0","9.0","1.0","31.101414741141856"
"2012.0","10.0","1.0","32.47257628578707"
"2012.0","11.0","1.0","32.77879450554336"
"2012.0","12.0","1.0","33.40729118345131"
"2013.0","1.0","1.0","34.62987974756316"
"2013.0","2.0","1.0","35.81911889013537"
"2013.0","3.0","1.0","37.329071375722926"
"2013.0","4.0","1.0","38.303754345701826"
"2013.0","5.0","1.0","38.434338073325726"
"2013.0","7.0","1.0","37.93069954350455"
"2013.0","8.0","1.0","37.10391639070898"
"2013.0","9.0","1.0","35.44408052026743"
"2013.0","11.0","1.0","32.56191278706299"
"2013.0","12.0","1.0","29.448901280140902"
"2014.0","1.0","1.0","27.141063402401915"
"2014.0","2.0","1.0","24.60945857066171"
"2014.0","3.0","1.0","22.01672063628301"
"2014.0","4.0","1.0","20.05011087811732"
"2014.0","5.0","1.0","18.54111811466492"
"2014.0","6.0","1.0","17.898261254816774"
"2014.0","7.0","1.0","18.31744335337114"
"2014.0","8.0","1.0","19.404089925635066"
"2014.0","9.0","1.0","20.662534041473425"
"2014.0","10.0","1.0","21.550879094007897"
"2014.0","11.0","1.0","21.585579594058004"
"2014.0","12.0","1.0","21.457187677126885"
"2015.0","1.0","1.0","21.533307765011383"
"2015.0","2.0","1.0","21.798316497139904"
"2015.0","3.0","1.0","22.462756609077548"
"2015.0","4.0","1.0","24.061147038157188"
"2015.0","5.0","1.0","25.57423398244073"
"2015.0","6.0","1.0","26.212086706135846"
"2015.0","7.0","1.0","26.510195046107423"
"2015.0","8.0","1.0","26.607921066363872"
"2015.0","9.0","1.0","26.459977384619048"
"2015.0","10.0","1.0","26.23020688391244"
"2015.0","11.0","1.0","26.610074567519945"
"2015.0","12.0","1.0","27.402884429642313"
"2016.0","1.0","1.0","28.839460694351644"
"2016.0","2.0","1.0","30.415682340087233"
"2016.0","3.0","1.0","32.66273041502526"
"2016.0","4.0","1.0","34.339416364833376"
"2016.0","5.0","1.0","34.28597009593485"
"2016.0","6.0","1.0","34.36120514790482"
"2016.0","7.0","1.0","34.57994643316609"
"2016.0","8.0","1.0","35.028410321189696"
"2016.0","9.0","1.0","36.76664335302288"
"2016.0","10.0","1.0","38.651302882689016"
"2016.0","11.0","1.0","38.97244687437024"
"2016.0","12.0","1.0","38.90354164154697"
"2017.0","1.0","1.0","39.03818247259335"
"2017.0","2.0","1.0","40.04152574796973"
"2017.0","3.0","1.0","40.66251188685484"
"2017.0","4.0","1.0","40.036753239696566"
"2017.0","5.0","1.0","39.53880964074391"
"2017.0","6.0","1.0","38.8908119215499"
"2017.0","7.0","1.0","37.99204369605128"
"2017.0","8.0","1.0","37.365741034121804"
"2017.0","9.0","1.0","36.35580197125066"
"2017.0","10.0","1.0","35.39349797463761"
"2017.0","11.0","1.0","35.69732490705286"
"2017.0","12.0","1.0","35.83972479713421"
"2018.0","1.0","1.0","34.9181857972656"
"2018.0","2.0","1.0","33.503256009296706"
"2018.0","3.0","1.0","31.768704624208354"
"2018.0","4.0","1.0","30.724658323693927"
"2018.0","5.0","1.0","30.832408460315094"
"2018.0","6.0","1.0","30.427385394778202"
"2018.0","7.0","1.0","29.59693297300535"
"2018.0","8.0","1.0","28.68797483450275"
"2018.0","9.0","1.0","27.11092313982716"
"2018.0","10.0","1.0","25.521217883552325"
"2018.0","11.0","1.0","24.15306203566966"
"2018.0","12.0","1.0","23.763500269175182"
"2019.0","2.0","1.0","24.51244717068026"
"2019.0","3.0","1.0","24.45616304646893"
"2019.0","4.0","1.0","23.085639083248"
"2019.0","5.0","1.0","21.204977121363743"
"2019.0","6.0","1.0","19.561981095401027"
"2019.0","9.0","1.0","18.978760385324325"
"2019.0","10.0","1.0","18.927014609592845"
"2019.0","11.0","1.0","18.548428648492852"
"2019.0","12.0","1.0","18.020996154648202"
"2020.0","1.0","1.0","17.878824572627746"
"2020.0","2.0","1.0","18.227563803390733"
"2020.0","3.0","1.0","19.01072402811724"
"2020.0","4.0","1.0","19.458488722862242"
"2020.0","5.0","1.0","19.494791506482596"
"2020.0","6.0","1.0","19.99091809228111"
"2020.0","7.0","1.0","20.698770973378213"
"2020.0","8.0","1.0","21.409667495841692"
"2020.0","9.0","1.0","22.472834653402884"
"2020.0","10.0","1.0","23.370379150837138"
"2020.0","11.0","1.0","24.165791077637408"
"2020.0","12.0","1.0","24.997713457009866"
"2021.0","1.0","1.0","26.269423026468044"
"2021.0","2.0","1.0","27.3554468327269"
"2021.0","3.0","1.0","26.749800516924264"
